
"Saint Joseph's",107.583,104.293,0.588353,13-8,13,21,48.4,49.3,32.2,28.4,16.9,15.9,32.4,31.6,67.7119,52.1,48,29.1,34.2,0,0,58.4,50.6,43.9,37.7,67.7119,,,,2026,,,,-3.45593,75.7,
"Saint Mary's",119.75,100.974,0.876662,19-3,19,22,53,46.5,39.5,25.9,17,15.2,37.3,24.1,65.1073,51.5,47.2,37.1,30.2,0,0,58.2,52.9,35.4,36.5,65.1073,,,,2026,,,,2.48978,81.8,
"Texas A&M Corpus Chris",101.461,101.543,0.497685,11-10,11,21,46.2,50.2,43.3,44.3,18.7,20.1,31.3,30,65.6331,45.2,52.1,32.4,31.2,0,0,50.8,53.5,30.1,35.8,65.6331,,,,2026,,,,-5.26658,65.1,
"Ohio St.",122.286,103.657,0.869962,14-6,14,20,56.4,48.7,37.7,33.8,15.8,16.3,33.4,30.3,66.6849,60.3,51.2,33.8,30.1,0,0,53.8,51.9,40.3,41.5,66.6849,,,,2026,,,,1.16122,78.4,
"Florida St.",112.758,105.714,0.677388,9-12,9,21,50,52.5,33.2,35.8,16.4,20,33.1,32.8,71.3855,53.4,53.8,31.2,33.8,0,0,53.7,57.2,51.1,43.4,71.3855,,,,2026,,,,-3.7743,70.7,
"Seton Hall",108.298,95.0843,0.817036,15-6,15,21,47.1,46,37.4,44.8,16.3,22,37.3,30.9,65.6452,47.3,45.8,31.2,30.8,0,0,52.6,54.6,27.2,41.1,65.6452,,,,2026,,,,0.764402,72.4,
"North Carolina",122.974,101.838,0.897412,16-4,16,20,55.6,46.4,41,24.2,14.2,13.8,33.9,28,67.942,58.5,43.8,34.6,33.6,0,0,59.5,50.4,42.8,38.6,67.942,,,,2026,,,,2.78148,67.6,
"Houston Christian",105.477,119.232,0.196302,8-13,8,21,51.6,56.3,37.9,29.9,19.4,17,30.8,32,63.5917,51.7,57,34.4,36.9,0,0,60.5,54.6,36.9,40.7,63.5917,,,,2026,,,,-9.45844,67.5,
Lehigh,100.44,113.012,0.20486,9-13,9,22,51,50.9,32,34.8,17.8,17.7,22.3,34.3,67.1135,50.6,50.2,34.5,35,0,0,51.3,47.8,39.1,30.3,67.1135,,,,2026,,,,-9.69032,73.4,
Navy,102.536,105.604,0.416016,16-6,16,22,51.6,47.7,40,28.1,17.7,18,30.4,26.5,65.2148,51,50.9,35.1,29,0,0,58.3,50.6,34.1,43.3,65.2148,,,,2026,,,,-3.5604,74.7,
"Saint Francis",97.5773,117.568,0.104962,6-14,6,20,47.6,59,26.5,36.3,18.2,19,25.9,34.2,69.089,45.2,59.1,34.1,39.2,0,0,54.2,59.7,39,42.2,69.089,,,,2026,,,,-9.85098,71,
"Santa Clara",120.982,101.722,0.880166,17-5,17,22,54.5,50.5,26.6,38.6,17.4,20.7,38.4,31.3,69.2448,58,52.1,33.4,31.9,0,0,57.3,59.7,44.8,37.8,69.2448,,,,2026,,,,0.960281,72.7,
"Loyola Marymount",103.227,103.387,0.495543,11-11,11,22,51.2,47.3,29.7,32.1,18.3,16.7,27,32.3,67.3339,50.1,45.8,35.2,33.5,0,0,51.3,50.2,42.4,35.3,67.3339,,,,2026,,,,-5.63034,67,
Delaware,101.358,112.855,0.225199,5-14,5,19,52.6,50.4,26.5,29.3,18.5,14.3,21.2,29.9,62.7357,49.9,49.7,37.4,34.2,0,0,55.7,56.9,44.4,43.1,62.7357,,,,2026,,,,-10.6818,70.6,
"Miami OH",119.291,108.645,0.745552,21-0,21,21,60.3,51,41.2,32.9,15,18.3,25.6,27.7,70.0704,62.3,51.7,38.6,33.2,0,0,53.9,48,46.3,37.2,70.0704,,,,2026,,,,2.52146,77.6,
"New Mexico",115.359,97.4009,0.875008,17-4,17,21,53.2,47.4,34.8,32.1,15.7,20.5,29.5,27.6,70.0178,54.2,50.9,34.6,29.1,0,0,52.6,50.7,44.1,48.1,70.0178,,,,2026,,,,1.85853,74.7,
"Coppin St.",94.2464,125.994,0.0342666,3-19,3,22,45.4,58.6,36.6,44.4,22.8,16.6,28.8,35.8,69.1515,43.9,56.7,31.9,40.6,0,0,53.1,63.9,36.4,45,69.1515,,,,2026,,,,-14.6538,69.2,
Temple,112.648,111.244,0.536019,13-8,13,21,50.6,50.2,44.8,30.8,13.9,15.6,29.7,31.5,64.7178,49.5,51,35.1,32.6,0,0,50.1,49.3,35.9,37.2,64.7178,,,,2026,,,,-4.39002,75.1,
Monmouth,103.407,106.654,0.412037,10-11,10,21,49.2,48.9,34.6,32.1,17.7,19.1,31.6,33.2,65.7682,47.7,47.6,34.9,34,0,0,56.7,51.8,32.4,38.7,65.7682,,,,2026,,,,-7.51882,72.7,
Southern,102.865,111.134,0.291281,8-12,8,20,47.5,54.2,38.7,44.5,17.8,19,30.8,33,70.3835,46.4,54.1,33.1,36.3,0,0,46.7,52.9,31.9,40.5,70.3835,,,,2026,,,,-6.80264,68.5,
"Southern Miss",102.44,109.939,0.307353,11-11,11,22,48.9,52.4,41.3,39.9,18.1,18.2,30,28.6,67.6527,52.2,49.8,27.2,37.3,0,0,44.2,50.5,29.2,41.8,67.6527,,,,2026,,,,-7.16901,73.7,
California,112.324,100.354,0.785139,15-6,15,21,52.7,46.9,37.2,34.4,14.8,16.5,26.2,31.6,66.6217,50.7,49.4,36.9,29,0,0,55.6,56.1,42.8,42.1,66.6217,,,,2026,,,,0.293223,78.2,
"Georgia St.",99.7212,108.017,0.285178,9-12,9,21,44.8,49.5,35.9,34.9,17.3,17.2,26.7,33.6,67.861,43.2,49.6,31.1,32.8,0,0,51.3,52.3,45.8,40.3,67.861,,,,2026,,,,-8.37284,78.9,
"Miami FL",117.847,100.719,0.858888,16-4,16,20,56.7,49.6,37.5,31.6,16.7,19.5,37.4,25.8,68.917,59.6,48.2,34.1,34.5,0,0,57,52.9,33.5,39.7,68.917,,,,2026,,,,1.53135,69.3,
Georgia,121.622,102.091,0.882168,16-5,16,21,54.2,47.4,40.8,29,14.5,19.5,36.3,35.3,73.7095,59,47.5,32,31.4,0,0,47.1,47.3,43.5,34.9,73.7095,,,,2026,,,,1.82322,75.6,
"North Dakota",106.829,115.9,0.281461,12-12,12,24,49.2,57.4,37.1,47.4,15,20.6,28.6,31.9,67.3708,48.6,57.6,33.4,38,0,0,41.2,58.7,39.7,42.9,67.3708,,,,2026,,,,-7.70092,68.2,
Princeton,103.948,108.384,0.382119,7-13,7,20,48.7,50.6,34.5,35.8,16.8,14.6,26.4,26.8,64.6971,47.6,53.8,33.3,30.5,0,0,55,48.9,47.4,39.9,64.6971,,,,2026,,,,-9.13493,74.1,
"Saint Louis",122.429,98.4726,0.92443,20-1,20,21,60.2,42.2,34.5,37.9,16.8,16,33.4,26.3,71.1399,60.2,42.9,40.1,27.4,0,0,60.3,47.7,44.6,40,71.1399,,,,2026,,,,2.9772,74.1,
"Arizona St.",118.081,107.706,0.74223,11-10,11,21,52.6,53.4,40.8,35.8,16.5,18.9,30.1,33.5,69.4865,52.8,53.7,34.9,35.4,0,0,53.5,53.7,39.1,41.5,69.4865,,,,2026,,,,-1.29302,74.1,
"Purdue Fort Wayne",106.137,111.658,0.358202,13-9,13,22,52.3,55,27.8,28.3,14.2,19.7,22.4,36.3,67.7931,53.4,53.4,34.1,38.1,0,0,53.2,54,48.3,43.5,67.7931,,,,2026,,,,-4.28495,71.1,
Iona,102.525,107.753,0.360775,14-8,14,22,51.7,48.7,28,28.1,16.8,16.8,25.7,31.4,69.9355,50.7,51.2,35.3,29.9,0,0,54.1,56.8,44.4,39.1,69.9355,,,,2026,,,,-4.91954,69.2,
Stetson,102.512,116.499,0.186812,7-14,7,21,50.1,55.7,33.9,30.4,19.3,15.7,25.4,32,67.211,51.4,59.2,32.3,33.9,0,0,55,54.1,44.6,41.3,67.211,,,,2026,,,,-9.53201,68.3,
Marshall,110.828,111.035,0.494641,13-7,13,20,54.3,48.1,29.8,41,18,16.6,34.4,32,69.5141,52.9,48,37.3,32.2,0,0,59.6,48.4,45.8,40,69.5141,,,,2026,,,,-3.72773,73.6,
"Eastern Michigan",103.802,107.645,0.396996,9-12,9,21,49.6,50.8,31.1,32.7,17.2,17,28.7,29.1,65.7318,49.4,50.8,33.3,33.9,0,0,49.3,51.4,31.6,35.4,65.7318,,,,2026,,,,-7.01541,72.5,
Niagara,97.621,117.959,0.101894,5-15,5,20,48.8,53.5,25.7,35.7,18.1,17,24,34.3,61.829,49.4,52.8,31.9,36.3,0,0,57.5,53.3,40,41.8,61.829,,,,2026,,,,-11.8964,71,
Campbell,109.211,114.01,0.378815,9-12,9,21,49.4,56.3,45.5,36.9,18.6,17.1,32.9,31.9,70.3309,51,55.8,31.3,38.3,0,0,43,52,38.4,29.6,70.3309,,,,2026,,,,-6.33458,70.6,
Mercer,114.26,111.652,0.565984,13-8,13,21,53.4,52.9,36.4,28.6,15.9,17.8,33.4,34.7,69.3627,54.1,50.8,35,37.3,0,0,47.1,47.2,39.6,41.1,69.3627,,,,2026,,,,-3.63242,74.8,
Lindenwood,102.857,109.221,0.333954,12-9,12,21,48.7,50.3,39.7,35,19,18.6,33.1,32,72.2887,51.9,51,27.8,32.5,0,0,50.3,48.6,31.5,34,72.2887,,,,2026,,,,-5.39636,67.5,
"St. Bonaventure",112.725,113.718,0.474802,13-8,13,21,52.1,54,28.9,33.3,16.2,18.1,35.2,30.2,66.4682,50.7,53.2,36.7,36.9,0,0,56.5,57.6,32.1,39.2,66.4682,,,,2026,,,,-3.70469,76.8,
"Oregon St.",108.027,111.267,0.41584,10-12,10,22,49.8,50.3,45.2,37.8,17.8,15.6,25.2,33.5,65.0795,48.8,51.3,34,32.6,0,0,58.3,53.8,45.8,40.6,65.0795,,,,2026,,,,-6.97788,77.9,
Lipscomb,107.843,107.923,0.497856,14-7,14,21,53,52,28.1,31.5,16.5,18.5,26.1,30.3,69.8237,51.5,53.1,36.4,33.5,0,0,63.5,46.7,47.5,40.4,69.8237,,,,2026,,,,-2.58253,76.3,
"Kennesaw St.",110.023,110.894,0.477346,13-8,13,21,50,48.4,44.8,46.1,17.6,15.5,37.1,30.9,72.4048,50.2,45.8,33.1,35.2,0,0,51.1,47.6,42.9,37.5,72.4048,,,,2026,,,,-4.43953,71,
"James Madison",110.058,115.766,0.358585,10-11,10,21,52.9,50.2,35.1,43.5,17.4,12.9,30.6,32,65.297,51.1,49.4,36.6,34.3,0,0,53.7,48.7,46.7,38.7,65.297,,,,2026,,,,-7.10123,71,
Georgetown,113.486,106.355,0.678384,10-10,10,20,49.1,49.7,39.7,37.3,14.3,16.4,32.5,30.5,65.9205,49.9,48.4,31.7,34.3,0,0,56.3,50.7,34.6,39.7,65.9205,,,,2026,,,,-2.82076,73.7,
"USC Upstate",99.6963,111.973,0.20826,9-13,9,22,48,50.4,34.5,38.8,17.4,15.6,28.2,31.4,67.4869,47.6,49.4,32.4,34.9,0,0,43.9,45.6,34.7,34.8,67.4869,,,,2026,,,,-9.03327,67.9,
"Morgan St.",98.0057,122.748,0.0698641,8-13,8,21,44.9,54.9,41.2,56.1,19,16.8,29.9,34.2,69.6633,44.9,58.1,29.9,32.8,0,0,50.9,60.6,33.9,36,69.6633,,,,2026,,,,-10.1273,73.3,
"New Hampshire",99.8721,110.177,0.244296,7-12,7,19,46.7,51.9,26.9,39,17.2,16.2,25.8,29.3,66.6045,46.5,52.8,31.4,33.5,0,0,44.5,48.5,41.5,35.7,66.6045,,,,2026,,,,-7.62623,68,
"Iowa St.",124.503,95.6315,0.954086,18-2,18,20,58.1,48.4,36.2,27.1,15.4,23.4,37.9,29.3,67.8078,56.7,48.9,40.3,31.8,0,0,58.6,54.8,36.8,42.1,67.8078,,,,2026,,,,4.96394,68.2,
"Alcorn St.",98.0746,116.747,0.11876,3-16,3,19,47.4,58,25.3,40.6,21.4,17.9,28.8,37.1,69.097,45,60.9,34.6,35.3,0,0,46.5,54.3,34.5,37.4,69.097,,,,2026,,,,-10.5809,68.3,
Purdue,129.082,98.8067,0.955799,17-4,17,21,58.5,50.5,26.9,22.9,13.9,16.2,35.9,27,64.9042,59.2,51.9,38.2,32.6,0,0,64.6,55.2,38.4,46.2,64.9042,,,,2026,,,,5.21385,74.1,
Drake,109.071,110.603,0.459977,12-10,12,22,52,50.8,36.1,35.2,14.6,15.4,25.5,28.9,66.5004,51.4,51,35.1,33.8,0,0,51.7,53.4,45.3,42.9,66.5004,,,,2026,,,,-6.11056,70.9,
Marquette,111.071,104.818,0.660689,8-14,8,22,49.1,52,34.6,32.2,15.2,19,31.3,33.3,69.4234,51.5,52.8,30.5,33.8,0,0,57.4,59.1,41.2,38.5,69.4234,,,,2026,,,,-5.70691,67.2,
"Holy Cross",101.036,117.101,0.154866,8-14,8,22,50.3,54.8,30.3,27.5,16.8,14.5,21.1,28.2,64.522,51.8,58.7,32,32.4,0,0,44,52.1,39.4,38.8,64.522,,,,2026,,,,-10.4202,73.4,
Houston,126.469,93.4507,0.970099,17-2,17,19,52.4,46.2,25.5,38.8,13,23.2,38.3,32.3,63.5017,52.9,45.7,34.4,31.2,0,0,54.9,52.6,42.3,43.6,63.5017,,,,2026,,,,4.78703,76.6,
Hampton,102.728,111.521,0.28,10-11,10,21,46.7,51,39.8,45.1,18,18.2,34.1,30.9,64.6947,49,52.7,28.5,32,0,0,47.6,51.2,36.4,36.2,64.6947,,,,2026,,,,-8.18911,73.3,
"Western Michigan",108.539,117.549,0.285562,8-13,8,21,50.5,53.5,31.7,37.2,18.2,13.8,32.1,31.1,67.3782,50.2,54.7,34,34.7,0,0,50.8,56.8,37.2,46.9,67.3782,,,,2026,,,,-8.7248,74.1,
"New Mexico St.",113.694,110.643,0.57759,10-9,10,19,50.4,48.9,33.5,46,15.5,15.2,33.7,29,66.0473,49.3,48.9,34.6,32.6,0,0,49.4,49.7,39.7,40.8,66.0473,,,,2026,,,,-5.7753,73.5,
"Ball St.",101.615,112.295,0.240619,7-13,7,20,46.7,54.8,32.2,29.3,16.1,19.1,27.1,32.9,63.3143,47.1,54.4,30.8,36.9,0,0,53.7,55.8,40.2,42.9,63.3143,,,,2026,,,,-9.781,72.4,
Milwaukee,106.554,113.701,0.32155,9-13,9,22,49.2,55,30.8,36,15.3,15.9,33.8,30.3,67.891,49.8,55.1,32.2,36.5,0,0,46.6,56,38,39,67.891,,,,2026,,,,-7.43576,67.7,
Portland,106.97,107.406,0.488313,10-12,10,22,51.4,52.3,33.3,36,19.4,18,28.6,32.2,69.0253,54.5,51.9,30.5,35.1,0,0,62.2,63.3,35.7,45.4,69.0253,,,,2026,,,,-6.81725,74.2,
Albany,103.926,115.219,0.233926,7-14,7,21,49.9,53.4,26.6,35.1,18.8,15.8,32,34.1,65.5539,52.2,53.9,30.6,35.2,0,0,49.7,57.4,37.9,41.3,65.5539,,,,2026,,,,-10.2498,65.3,
"Tarleton St.",108.827,109.756,0.475575,11-9,11,20,50.4,56.5,44.3,50.5,19.5,24.1,31.8,33.3,71.1444,49.9,59.1,34.5,35.3,0,0,44.5,57.3,24.7,42.2,71.1444,,,,2026,,,,-4.85056,76.6,
"San Francisco",113.102,105.526,0.689393,13-9,13,22,52.1,48,38.1,31.6,16.3,13.8,32.5,27.6,64.7592,50.8,48.8,35.7,31,0,0,55.9,49.4,46.9,35.9,64.7592,,,,2026,,,,-3.31016,69.2,
Bucknell,98.3281,113.298,0.163877,6-16,6,22,47.9,56.2,30.7,36.4,19.7,18.3,27.2,30.7,66.348,48.8,55,31.2,38.5,0,0,56,60.3,43.6,44.3,66.348,,,,2026,,,,-11.8036,76.1,
Connecticut,120.555,91.8863,0.957827,20-1,20,21,54.8,44,32.7,39.6,16.3,19.1,35.1,29.6,64.9198,55.8,44.6,35.3,28.5,0,0,64,44.8,37.5,33.9,64.9198,,,,2026,,,,7.48184,70.8,
"New Haven",95.6899,112.187,0.138347,9-11,9,20,47.9,53.2,26.8,27.6,20,17.7,23.6,28.8,62.7025,50.3,52.7,29.6,35.9,0,0,50,51.1,39.3,40,62.7025,,,,2026,,,,-7.37321,68.5,
"Southern Indiana",94.9117,110.53,0.147809,5-15,5,20,44.6,48.5,35.7,36,17.2,16.3,29,31.8,68.3859,44.1,48.4,30.1,32.7,0,0,43.2,41.4,43.3,27.5,68.3859,,,,2026,,,,-12.7515,66.2,
"Florida Gulf Coast",110.861,116.25,0.366826,8-13,8,21,52.8,54.3,30.7,41.2,17,16.1,32.1,30.9,67.5275,52.3,53.1,35.8,37.1,0,0,52.5,53.7,38.5,47.5,67.5275,,,,2026,,,,-8.75359,74.1,
"San Jose St.",108.532,114.943,0.340747,6-15,6,21,47.8,57.3,34,33.8,17.7,18.6,31,36.7,63.7035,45.4,58.8,34.5,36.6,0,0,41.5,59.5,37.5,39.9,63.7035,,,,2026,,,,-8.20242,74,
"Utah Valley",112.446,103.673,0.717926,15-6,15,21,55.1,49.6,36.3,37.6,20.5,20.6,34.2,30.9,69.6015,57.8,49.6,33,33,0,0,61.4,49.6,33.6,33.4,69.6015,,,,2026,,,,-2.13881,68.7,
Missouri,116.188,104.465,0.772612,14-7,14,21,56,50.1,40.8,35.8,18.3,16.7,35.9,30.1,66.2731,58.2,46.5,34.8,36.3,0,0,51.2,53.9,36.9,45.9,66.2731,,,,2026,,,,0.248359,66.8,
Cincinnati,106.616,92.7418,0.832481,11-10,11,21,48.7,47.7,31,30.4,17.1,19.4,29.8,25.3,68.2367,51.9,47.1,29.8,32.5,0,0,65.1,56.7,44.5,40.8,68.2367,,,,2026,,,,-2.25994,66.2,
"South Dakota St.",109.353,110.928,0.458984,10-11,10,21,52.4,51.2,32.5,34.7,16.9,16.1,30.3,28.1,67.6125,53.5,52.5,33.8,33.1,0,0,53.2,54.5,39.7,46.3,67.6125,,,,2026,,,,-6.69848,69.7,
"Boston University",108.839,120.734,0.23276,8-14,8,22,55.8,55.6,31.4,32.7,18.2,14.1,27.6,27.9,63.2812,55.8,54.3,37.2,38.3,0,0,55.1,49.6,43.7,40.2,63.2812,,,,2026,,,,-11.1925,71.2,
"Air Force",94.6793,111.556,0.131664,3-17,3,20,49.1,54.7,37.6,35.9,22,16.4,22.6,32.9,64.7529,52.2,54.3,29.9,36.9,0,0,54.5,54.7,42,38.1,64.7529,,,,2026,,,,-11.8327,64.2,
Bradley,110.187,109.27,0.524009,14-8,14,22,50.1,53.1,37.1,37.6,13.4,20.4,27.2,28.2,67.7757,49.3,51.2,34.2,37.1,0,0,48.5,54.2,40.3,41.9,67.7757,,,,2026,,,,-4.0187,74.3,
Troy,115.726,109.685,0.649436,15-6,15,21,53.4,50.9,37.1,34,17,17.6,34.6,32.1,65.9838,53.3,51.1,35.6,33.7,0,0,54.5,49.7,44.8,37.7,65.9838,,,,2026,,,,-2.0451,73.1,
Gonzaga,122.466,94.7249,0.950444,21-1,21,22,57,45.7,31.1,31.3,14.2,20.6,36.6,24.7,69.8621,58.6,46.2,35.4,30,0,0,54.4,53.2,29.9,44.7,69.8621,,,,2026,,,,5.50419,69,
"South Florida",116.777,104.13,0.78889,13-7,13,20,51,48.8,42.5,42.7,15.6,18.5,37.8,32.3,71.6479,51.4,46.7,33.6,35,0,0,58.9,47.8,44.7,36,71.6479,,,,2026,,,,-1.66907,73.2,
Stonehill,92.0014,109.295,0.121225,7-14,7,21,47.4,49.4,25.3,33,21.7,12.5,29.2,25.2,66.1397,46.4,47.8,32.5,35.1,0,0,53.7,43.6,39.2,33,66.1397,,,,2026,,,,-10.7837,67.4,
"Loyola MD",102.595,120.034,0.141209,8-14,8,22,50.3,54.4,33,32.6,17.3,16,28.7,29.7,67.9766,52.1,57.2,32.2,33.3,0,0,50.9,55.3,47.1,38.8,67.9766,,,,2026,,,,-11.4866,70,
Belmont,118.014,106.306,0.768788,18-3,18,21,60.1,47.4,34.1,28.4,19.1,18.3,29,29.3,68.7938,60.3,44.6,39.9,33.4,0,0,59.6,55.1,42.8,50.6,68.7938,,,,2026,,,,0.554141,67.6,
Siena,106.885,108.115,0.467174,14-7,14,21,50.8,49.2,31.5,27.5,15.9,18.2,33.4,27.3,64.2582,52.5,51.1,31.3,30.9,0,0,52.4,48.3,32,38.6,64.2582,,,,2026,,,,-4.57289,73.9,
"Southern Utah",103.373,112.737,0.269484,7-14,7,21,49.5,54,30.1,28.3,19.8,14.6,27.5,34.1,70.2264,50.6,51.6,31.7,39.6,0,0,48.9,50,36.3,31.5,70.2264,,,,2026,,,,-9.17938,71.7,
"N.C. State",121.629,99.4217,0.910394,15-6,15,21,56.4,50.3,35.5,38.6,13.8,19.9,29.1,28.2,68.9089,54.8,50.6,39,33.4,0,0,57.4,49.9,44.4,47.3,68.9089,,,,2026,,,,1.25577,76.5,
Pittsburgh,114.446,107.291,0.677527,9-12,9,21,51.4,51.9,31.5,34.5,16.4,16.7,34.8,28,64.1511,51,51.8,34.6,34.7,0,0,50.4,51.2,41.5,39,64.1511,,,,2026,,,,-5.05811,66.4,
Furman,106.871,107.806,0.474988,14-7,14,21,54.3,50,30.6,26.1,18.1,14.4,31.9,28.2,66.2463,59,51.5,32.7,32,0,0,57.9,49.8,47.9,41.7,66.2463,,,,2026,,,,-4.49886,66.8,
Massachusetts,108.215,107.326,0.523706,13-9,13,22,52.7,51.6,37.5,46.3,18.6,17.6,33.1,26,71.0491,51.9,56.1,36.1,30.3,0,0,60.2,58,35.5,41.8,71.0491,,,,2026,,,,-6.11866,67.8,
"Mount St. Mary's",98.9634,110.953,0.211639,9-13,9,22,50.4,48.6,35.1,38.3,23,15.2,29.6,29.4,68.1093,51.4,46.8,32.8,34,0,0,55.3,51.1,43.9,44,68.1093,,,,2026,,,,-9.06535,67.4,
Bryant,95.0803,116.856,0.0853715,6-14,6,20,44.6,51.3,26.5,31,21.1,15,27.8,33.5,63.6643,47.6,49.8,27.7,35.8,0,0,55.1,56,49.5,37.2,63.6643,,,,2026,,,,-10.2159,74.7,
Syracuse,114.213,102.483,0.776646,12-9,12,21,52.7,47.4,38.6,33.3,16.7,19.2,30.6,33.2,67.5149,54.3,47.2,33.3,31.8,0,0,48.8,53.4,36.2,34.1,67.5149,,,,2026,,,,-2.09719,63.4,
"Jacksonville St.",106.782,108.875,0.444427,11-9,11,20,50,49.3,43,36.1,17.5,16.3,29.2,29.3,63.8491,48.1,49.3,35.1,32.9,0,0,52.2,48.7,40.5,42.1,63.8491,,,,2026,,,,-6.23897,67.4,
"McNeese St.",116.808,106.065,0.752042,17-4,17,21,51.5,50.2,39.3,44.6,14.8,24.8,37.2,35.6,65.9258,53.8,49.4,31.5,34,0,0,48.2,59.4,34.9,47.8,65.9258,,,,2026,,,,0.434725,76.3,
Quinnipiac,106.492,107.822,0.464384,14-8,14,22,49.4,49.9,32.1,30.5,15.9,18.4,32.6,33,69.7214,47.3,48.1,35.8,35.6,0,0,49.6,52,32.5,35.1,69.7214,,,,2026,,,,-4.06497,70.4,
"Rhode Island",107.662,103.376,0.614718,13-8,13,21,52.1,50.9,39.3,43.3,19.1,21.7,33.2,31,65.4971,56.5,49.4,30.9,35.4,0,0,45,54.1,42.9,40.9,65.4971,,,,2026,,,,-3.46345,72.9,
"Detroit Mercy",108.164,114.876,0.333502,8-12,8,20,47.5,54.1,31.2,39.9,16.4,14.2,34.7,31.2,69.215,47.1,55.3,32.3,35,0,0,48.6,62,32.7,44.8,69.215,,,,2026,,,,-8.14424,77.9,
"Sam Houston St.",112.883,106.235,0.667754,13-7,13,20,52.7,51,30.9,39.8,17.2,17.5,35.5,31.2,69.9104,51,52.3,37,32.9,0,0,53.4,51.4,38.7,45.1,69.9104,,,,2026,,,,-2.64054,71.5,
"East Tennessee St.",109.159,107.23,0.551071,15-6,15,21,55.4,49.6,32.1,34.7,15.5,19.8,29.1,28,65.8117,58.2,49.7,34,32.9,0,0,51.7,57,38.6,48.2,65.8117,,,,2026,,,,-3.4181,75.7,
Duquesne,111.329,107.975,0.587043,11-10,11,21,54.4,51.4,39,42.1,18.4,17.1,29.6,28.3,70.665,56.6,51.9,34.5,33.8,0,0,59.4,54.8,45.4,40.1,70.665,,,,2026,,,,-5.47874,70.2,
"Virginia Tech",114.864,101.708,0.80201,16-6,16,22,51.8,49.3,38.4,27.6,14.3,18.6,32.1,33,68.0152,51.5,52.5,34.9,29.7,0,0,52,48,39.1,40.5,68.0152,,,,2026,,,,1.06326,72.4,
"North Carolina Central",99.469,118.967,0.113199,7-12,7,19,45,56.5,41.9,41.1,18.5,17.6,28.3,37.7,66.2403,43.8,58.1,31.5,36.4,0,0,60.3,60.6,33.7,45,66.2403,,,,2026,,,,-7.51706,74.9,
"North Dakota St.",112.857,107.329,0.64051,18-5,18,23,52.4,52,31,28.5,15.9,20.1,35.1,29.2,65.7378,52.6,51.5,34.7,35.1,0,0,51.4,53.9,42.8,40.1,65.7378,,,,2026,,,,-2.16053,71.1,
"Northwestern St.",107.383,118.984,0.235085,6-14,6,20,50.6,56.5,43.1,40.9,18.9,16.8,25.8,34.2,65.3715,49.6,57.5,34.9,36.6,0,0,48.8,54.1,35.7,39.1,65.3715,,,,2026,,,,-9.20233,74,
Fairfield,108.357,117.049,0.291656,13-9,13,22,49.1,51.4,28,29.8,14.9,16,35.2,28.5,67.2064,48.5,51.3,33.4,34.4,0,0,43.5,53,36.7,35.5,67.2064,,,,2026,,,,-6.5662,71.5,
Arkansas,127.107,102.888,0.919158,16-5,16,21,56.8,50.5,37.4,28.2,13.3,16.7,33.1,31,70.9934,56.7,52.9,37.9,31.4,0,0,56.1,52.3,36.7,42.3,70.9934,,,,2026,,,,3.85038,74.8,
"Cal St. Bakersfield",101.698,114.227,0.208159,8-13,8,21,44.8,52.7,44,44.1,19.2,18.6,32.2,36.2,69.6697,44.8,53.1,29.7,34.8,0,0,43.5,52.6,28.6,38.6,69.6697,,,,2026,,,,-8.68401,74.9,
"George Washington",119.452,106.757,0.784507,13-8,13,21,55.8,51.7,37.8,34,17.2,18.1,35.5,28,69.8892,57.3,53.1,36,33.1,0,0,53.6,60.7,45.2,43,69.8892,,,,2026,,,,-3.01478,73.3,
"UNC Asheville",103.862,109.878,0.343552,9-12,9,21,51.5,51.4,40.8,39.3,18.4,15.2,29.3,31.3,65.565,49.6,53.4,37,31.9,0,0,39.7,48.2,32.5,36,65.565,,,,2026,,,,-8.66879,69.6,
Dayton,109.247,100.245,0.728875,14-7,14,21,52,50.1,47.3,33.6,16.9,23.2,27,31.3,67.7176,54.3,48.2,32.6,35.2,0,0,58,52.1,42,42,67.7176,,,,2026,,,,-2.06337,75.1,
"Stephen F. Austin",111.503,101.704,0.742283,18-3,18,21,51.8,45.6,29.6,33.2,14.6,16.7,34.5,29.2,65.7153,51.1,46.1,35.2,29.8,0,0,48.8,45.8,40.5,32.9,65.7153,,,,2026,,,,-0.294124,66.3,
"Arkansas St.",112.395,110.552,0.547391,13-8,13,21,50.9,52,38.1,39.6,20.1,14.8,37.2,27.4,72.3033,53.4,53.9,31.8,32.5,0,0,53.9,48.3,43.7,37.3,72.3033,,,,2026,,,,-3.67514,77.4,
Army,104.123,121.166,0.148897,9-13,9,22,50.2,55.9,27.9,36.9,16.5,14.6,28.7,27.6,66.0674,50.4,57.1,33.3,36.2,0,0,57.6,55.2,51.7,43.8,66.0674,,,,2026,,,,-10.0509,72.1,
Oakland,116.964,114.172,0.569009,13-10,13,23,52.6,54.7,40.4,23.8,14.2,14.9,30.9,34.3,70.1992,52.8,57.7,34.8,33.4,0,0,54.7,64.1,33.4,39.7,70.1992,,,,2026,,,,-2.75894,74.9,
"Southeast Missouri St.",101.734,110.963,0.269222,11-10,11,21,50.3,52.3,36.1,50.5,17.2,19.7,29.7,28.4,69.4573,52.6,51.9,30.8,35.5,0,0,46.7,46,36.3,35.6,69.4573,,,,2026,,,,-6.82057,66.9,
